season,week,status,date,category,last_modified,season_type,sport,player,team,player_id,game_id,updated_at,week_shard,company,opponent,gms_active,pos_rank_half_ppr,pos_rank_ppr,pos_rank_std,gp,st_snp,tm_def_snp,tm_off_snp,tm_st_snp,def_snp,gs,idp_qb_hit,idp_tkl,idp_tkl_ast,idp_tkl_solo,off_snp,bonus_rec_yd_100,rec_0_4,rec_td,rec_ypt,rec_20_29,bonus_fd_wr,pts_std,rec_lng,bonus_rush_rec_yd_100,rec,rec_yar,rec_fd,rec_5_9,bonus_rec_wr,rec_rz_tgt,rec_40p,pts_half_ppr,rec_air_yd,rec_ypr,rec_10_19,rec_td_40p,rec_td_lng,rec_td_50p,rush_rec_yd,rec_tgt,pts_ppr,rec_yd,rec_drop,bonus_rec_te,idp_pass_def,idp_sack,idp_sack_yd,idp_tkl_loss,fum,fum_lost,pass_rush_yd,rush_att,rush_lng,rush_yd,rush_ypa,pr,pr_ypa,pr_lng,pr_yd,idp_fum_rec,bonus_fd_te,pass_int,pass_air_yd,pass_sack_yds,pass_ypc,pass_lng,pass_rtg,bonus_pass_cmp_25,rush_fd,pass_att,pass_rz_att,pass_sack,pass_cmp,cmp_pct,pass_ypa,pass_fd,pass_yd,pass_td,bonus_fd_qb,pass_td_lng,pass_inc,rush_yac,bonus_rec_rb,bonus_fd_rb,idp_int,idp_int_ret_yd,idp_ff,pts_idp,st_tkl_solo,penalty,penalty_yd,punt_in_20,punt_net_yd,punt_yds,punts,fga,fgm,fgm_50p,fgm_lng,fgm_pct,fgm_yds,fgm_yds_over_30,kick_pts,xpa,xpm,bonus_sack_2p,sack,down_4_conv,qb_hit,down_4_pct,down_3_pct,kr_lng,down_3_conv,opp_rush_fd,off_yd_per_play,kr_ypa,opp_fd,int_ret_yd,ff,g2g_pct,rz_pct,kr,down_4_att,int,g2g_conv,kr_yd,rz_att,opp_off_yd_per_play,down_3_att,rush_tkl_loss_yd,opp_pass_fd,opp_off_yd,fum_rec,g2g_att,tkl,rz_conv,fd,rush_rz_att,off_yd,td,rush_tkl_loss,fgm_40_49,def_forced_punts,def_pr_yd,sack_yd,tkl_ast,pts_allow,def_4_and_stop,def_pr,fan_pts_allow_k,def_st_tkl_solo,def_pr_ypa,yds_allow_200_299,def_pr_lng,yds_allow,def_3_and_out,fan_pts_allow_qb,fan_pts_allow_wr,tkl_loss,def_pass_def,fan_pts_allow_te,tkl_solo,fan_pts_allow,pts_allow_7_13,fan_pts_allow_rb,yds_allow_400_449,def_kr_yd,def_kr_ypa,def_kr,def_kr_lng,pts_allow_28_34,rush_td_lng,rush_td,bonus_tkl_10p,pass_td_40p,pass_td_50p,pass_cmp_40p,rec_2pt,rec_30_39,pass_2pt,rush_btkl,st_ff,punt_tb,st_fum_rec,fg_blkd,yds_allow_350_399,misc_ret_yd,pts_allow_21_27,fum_ret_yd,yds_allow_300_349,yds_allow_450_499,pts_allow_14_20,def_st_fum_rec,bonus_pass_yd_300,bonus_rush_yd_100,bonus_rush_att_20,rush_40p,idp_fum_ret_yd,xpmiss,fgm_20_29,fgm_30_39,fgmiss,fgmiss_30_39,pts_allow_1_6,blk_kick,fgmiss_40_49,fgmiss_50p,pass_int_td,idp_blk_kick,def_td,pts_allow_35p,idp_def_td,fgmiss_20_29,xp_blkd,yds_allow_500_549,def_st_ff,fgm_0_19,bonus_def_int_td_50p,idp_pass_def_3p,punt_blkd,idp_safe,rush_2pt,blk_kick_ret_yd,def_st_td,blk_pr_td,safe,blk_kick_ret_td,rush_td_50p,rush_td_40p,st_td,bonus_pass_yd_400,pts_allow_0,kr_td,yds_allow_100_199,ff_misc,tkl_solo_misc,yds_allow_550p,fum_rec_td,bonus_rush_yd_200,bonus_rush_rec_yd_200,pr_td,bonus_rec_yd_200,fg_ret_yd,yds_allow_0_100
2022,2,,2022-09-18,stat,1667597866364,regular,nfl,"{'fantasy_positions': ['TEAM'], 'first_name': 'New England', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Patriots', 'metadata': None, 'news_updated': None, 'position': 'TEAM', 'team': 'NE', 'team_abbr': None, 'team_changed_at': None, 'years_exp': None}",NE,TEAM_NE,202210228,,2_4,sportradar,PIT,,999.0,999.0,999.0,1.0,,,,,,,,,,,,,,1.0,7.41,,,68.68,44.0,,21.0,86.0,,,,2.0,,79.18,166.0,12.0,,,44.0,,,34.0,89.68,252.0,4.0,,,,,,,,,31.0,16.0,124.0,4.0,3.0,7.0,16.0,21.0,,,1.0,166.0,,12.0,44.0,79.7,,8.0,35.0,2.0,,21.0,60.0,7.2,10.0,252.0,1.0,,44.0,,49.0,,,,,,,,7.0,55.0,,,,4.0,2.0,1.0,,28.0,,28.0,,,,,,3.0,,3.0,,52.94,37.0,9.0,5.0,5.7,28.33,16.0,13.0,,100.0,33.33,3.0,,1.0,1.0,85.0,3.0,4.2,17.0,-2.0,11.0,243.0,1.0,1.0,61.0,1.0,18.0,5.0,376.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,,2022-09-18,stat,1667597865203,regular,nfl,"{'fantasy_positions': ['DL'], 'first_name': 'Vinny', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Curry', 'metadata': {'channel_id': '1116852639615680512'}, 'news_updated': 1731450939787, 'position': 'DE', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 11}",NYJ,1028,202210208,,2_3,sportradar,CLE,1.0,999.0,999.0,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,,2022-09-18,stat,1667597865213,regular,nfl,"{'fantasy_positions': ['OL', 'OT'], 'first_name': 'Riley', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Reiff', 'metadata': {'channel_id': '1116852704287653888', 'rookie_year': '2012'}, 'news_updated': 1701915353218, 'position': 'T', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 12}",CHI,1159,202210212,,2_3,sportradar,GB,1.0,999.0,999.0,999.0,,,68.0,41.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,,2022-09-18,stat,1667597865216,regular,nfl,"{'fantasy_positions': ['DL'], 'first_name': 'Akiem', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Hicks', 'metadata': {'channel_id': '1116852707257221120'}, 'news_updated': 1674685836432, 'position': 'DT', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 11}",TB,1186,202210222,,2_3,sportradar,NO,1.0,999.0,999.0,999.0,1.0,,68.0,67.0,19.0,19.0,1.0,,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,,2022-09-18,stat,1667597865216,regular,nfl,"{'fantasy_positions': ['P'], 'first_name': 'Johnny', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Hekker', 'metadata': {'channel_id': '1113708882087145472', 'genius_id': '719301', 'rookie_year': '2012'}, 'news_updated': 1773806438061, 'position': 'P', 'team': 'MIN', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 14}",CAR,1202,202210223,,2_3,sportradar,NYG,1.0,999.0,999.0,999.0,1.0,9.0,73.0,58.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,212.0,212.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,,2022-09-18,stat,1667597865218,regular,nfl,"{'fantasy_positions': ['DB'], 'first_name': 'Justin', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Bethel', 'metadata': {'channel_id': '1116852715159289856', 'rookie_year': '2012', 'years_exp_shift': '-1'}, 'news_updated': 1736396134705, 'position': 'DB', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 12}",MIA,1216,202210203,,2_3,sportradar,BAL,1.0,999.0,999.0,999.0,1.0,24.0,59.0,71.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,,2022-09-18,stat,1667597865221,regular,nfl,"{'fantasy_positions': ['K'], 'first_name': 'Greg', 'injury_body_part': 'Knee', 'injury_notes': None, 'injury_start_date': None, 'injury_status': 'Questionable', 'last_name': 'Zuerlein', 'metadata': {'channel_id': '1113708744417505280', 'rookie_year': '2012'}, 'news_updated': 1747434624752, 'position': 'K', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 13}",NYJ,1266,202210208,,2_3,sportradar,CLE,1.0,999.0,999.0,999.0,1.0,10.0,67.0,70.0,25.0,,,,,,,,,,,,,,9.0,,,,,,,,,,9.0,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,1.0,1.0,57.0,100.0,57.0,27.0,7.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,,2022-09-18,stat,1667597865226,regular,nfl,"{'fantasy_positions': ['DB'], 'first_name': 'Logan', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Ryan', 'metadata': {'channel_id': '1116852733412900864', 'rookie_year': '2013'}, 'news_updated': 1712686205056, 'position': 'DB', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 11}",TB,1367,202210222,,2_3,sportradar,NO,1.0,999.0,999.0,999.0,1.0,1.0,68.0,67.0,19.0,48.0,,,3.0,2.0,1.0,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,,2022-09-18,stat,1667597865233,regular,nfl,"{'fantasy_positions': ['OG', 'OL'], 'first_name': 'Justin', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Pugh', 'metadata': {'channel_id': '1116852741075894272', 'rookie_year': '2013'}, 'news_updated': 1753500954021, 'position': 'OL', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 11}",ARI,1496,202210225,,2_3,sportradar,LV,1.0,999.0,999.0,999.0,1.0,1.0,67.0,87.0,19.0,,1.0,,,,,87.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,,2022-09-18,stat,1667597865233,regular,nfl,"{'fantasy_positions': ['P'], 'first_name': 'Tress', 'injury_body_part': 'Pectoral', 'injury_notes': None, 'injury_start_date': None, 'injury_status': 'PUP', 'last_name': 'Way', 'metadata': {'channel_id': '1113708696652771328', 'genius_id': '796968', 'rookie_year': '2013'}, 'news_updated': 1785372314197, 'position': 'P', 'team': 'WAS', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 13}",WAS,1506,202210211,,2_3,sportradar,DET,1.0,999.0,999.0,999.0,1.0,9.0,61.0,74.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,256.0,284.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,,2022-09-18,stat,1667597865238,regular,nfl,"{'fantasy_positions': ['DL'], 'first_name': 'Akeem', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Spence', 'metadata': {'channel_id': '1116852746159390720'}, 'news_updated': 1664060132317, 'position': 'DT', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 10}",SF,1562,202210231,,2_3,sportradar,SEA,1.0,999.0,999.0,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,,2022-09-18,stat,1667597865245,regular,nfl,"{'fantasy_positions': ['OL'], 'first_name': 'Josh', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Andrews', 'metadata': {'channel_id': '1116852759233036288'}, 'news_updated': 1693006503191, 'position': 'C', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 9}",NO,1789,202210222,,2_3,sportradar,TB,1.0,999.0,999.0,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,,2022-09-18,stat,1667597865247,regular,nfl,"{'fantasy_positions': ['OL', 'OT'], 'first_name': ""Ja'Wuan"", 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'James', 'metadata': {'channel_id': '1116852761963528192', 'injury_override_regular_2020_5': 'COV'}, 'news_updated': 1663113911156, 'position': 'OT', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 9}",BAL,1822,202210203,,2_3,sportradar,MIA,1.0,999.0,999.0,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,,2022-09-18,stat,1667597865249,regular,nfl,"{'fantasy_positions': ['RB'], 'first_name': 'Damien', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Williams', 'metadata': {'channel_id': '1116852763012104192', 'rookie_year': '2014'}, 'news_updated': 1699626644086, 'position': 'RB', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 9}",ATL,1833,202210232,,2_3,sportradar,LAR,1.0,999.0,999.0,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,,2022-09-18,stat,1667597865252,regular,nfl,"{'fantasy_positions': ['DL'], 'first_name': 'Brent', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Urban', 'metadata': {'channel_id': '1113708868552126464', 'genius_id': '832356', 'rookie_year': '2014'}, 'news_updated': 1766362817939, 'position': 'DE', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 12}",BAL,1881,202210203,,2_3,sportradar,MIA,1.0,999.0,999.0,999.0,1.0,8.0,71.0,59.0,24.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,,2022-09-18,stat,1667597865253,regular,nfl,"{'fantasy_positions': ['LB'], 'first_name': 'Christian', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Kirksey', 'metadata': {'channel_id': '1116852767667781632'}, 'news_updated': 1695309345532, 'position': 'LB', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 9}",HOU,1905,202210210,,2_3,sportradar,DEN,1.0,999.0,999.0,999.0,1.0,,72.0,63.0,23.0,72.0,1.0,1.0,5.0,1.0,4.0,,,,,,,,2.5,,,,,,,,,,2.5,,,,,,,,,2.5,,,,1.0,0.5,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,,2022-09-18,stat,1667597865260,regular,nfl,"{'fantasy_positions': ['DL', 'LB'], 'first_name': 'Shaquil', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Barrett', 'metadata': {'channel_id': '1113708740424527872', 'rookie_year': '2014'}, 'news_updated': 1737764417051, 'position': 'LB', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 11}",TB,1999,202210222,,2_3,sportradar,NO,1.0,999.0,999.0,999.0,1.0,1.0,68.0,67.0,19.0,58.0,1.0,3.0,5.0,,5.0,,,,,,,,3.0,,,,,,,,,,3.0,,,,,,,,,3.0,,,,,2.0,10.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,,2022-09-18,stat,1667597865265,regular,nfl,"{'fantasy_positions': ['DL'], 'first_name': 'DeMarcus', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Lawrence', 'metadata': {'channel_id': '1113708852156592128', 'genius_id': '796702', 'rookie_year': '2014'}, 'news_updated': 1779999622929, 'position': 'DE', 'team': 'SEA', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 12}",DAL,2064,202210209,,2_3,sportradar,CIN,1.0,999.0,999.0,999.0,1.0,,70.0,61.0,22.0,47.0,1.0,,7.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,,2022-09-18,stat,1667597865267,regular,nfl,"{'fantasy_positions': ['DB'], 'first_name': 'Terrance', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Mitchell', 'metadata': {'channel_id': '1116852777385984000', 'rookie_year': '2014'}, 'news_updated': 1696467617832, 'position': 'DB', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 10}",NE,2067,202210228,,2_3,sportradar,PIT,1.0,999.0,999.0,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,,2022-09-18,stat,1667597865295,regular,nfl,"{'fantasy_positions': ['LB'], 'first_name': 'Christian', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Jones', 'metadata': {'channel_id': '1116852780997279744'}, 'news_updated': 1765734325840, 'position': 'LB', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 8}",SEA,2110,202210231,,2_3,sportradar,SF,1.0,999.0,999.0,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,,2022-09-18,stat,1667597865296,regular,nfl,"{'fantasy_positions': ['P'], 'first_name': 'Pat', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': ""O'Donnell"", 'metadata': {'channel_id': '1116852781366378496', 'rookie_year': '2014'}, 'news_updated': 1763503243624, 'position': 'P', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 11}",GB,2113,202210212,,2_3,sportradar,CHI,1.0,999.0,999.0,999.0,1.0,7.0,41.0,68.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,102.0,122.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,,2022-09-18,stat,1667597865321,regular,nfl,"{'fantasy_positions': ['WR'], 'first_name': 'Brandin', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Cooks', 'metadata': {'channel_id': '1113708855981797377', 'genius_id': '796976', 'rookie_year': '2014'}, 'news_updated': 1783704920093, 'position': 'WR', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 12}",HOU,2197,202210210,,2_3,sportradar,DEN,1.0,52.0,48.0,52.0,1.0,,72.0,63.0,23.0,,1.0,,,,,55.0,,1.0,,5.4,2.0,2.0,5.4,25.0,,4.0,29.0,2.0,1.0,4.0,2.0,,7.4,25.0,13.5,,,,,54.0,10.0,9.4,54.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
